video_id,video_title,author,comment,cleaned_comment,likes,published_at,car_model,topic
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@lordstark806,China combine those 6 and build one best SUV based on the ideas,china combine build one best suv based idea,0,2026-02-07T23:24:07Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@Mohsen47,Why ain't toyota in this this video?🤨,aint toyota video,0,2026-02-07T12:53:01Z,toyota,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@simond3226,Why isn't the Volvo XC90 T8 included or the Range Rover Sport ? Would have been great to see a comparison including these two,isnt volvo xc included range rover sport would great see comparison including two,0,2026-02-07T11:00:14Z,Volvo,range
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@meteb1100,I had a GLE and an XC90 for a couple of weeks to do some l9ng distance ferrying. The XC90 was far more comfortable. I did a 5hr non stop journey and got out without an ache or pain. I did a 3hr stint in the GLE and got out with back and hip ache,gle xc couple week lng distance ferrying xc far comfortable hr non stop journey got without ache pain hr stint gle got back hip ache,0,2026-02-04T14:00:35Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@Lyfehurts66,Nice..,nice,0,2026-02-02T21:58:21Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@sporty8383,x5 any day,x day,0,2026-01-29T16:08:14Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@kayleecurnow,5:56 lol,lol,0,2026-01-28T08:25:04Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@pluss400,Range Rover sport???,range rover sport,0,2026-01-27T20:29:48Z,Range Rover,range
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@saintetienne755,Is it me or do they all look bland?,look bland,0,2026-01-26T23:49:49Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@joshash1997,Any SUV pushing less than 300bhp minimum is pointless,suv pushing less bhp minimum pointless,0,2026-01-18T12:55:20Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@antoniom5440,Cayenne 100%,cayenne,0,2026-01-16T13:05:22Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@JayEf-1,Imagine testing 3 Tuaregs in the same Video,imagine testing tuareg video,0,2026-01-16T07:59:48Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@peterallison290,"I went from a Q7 to a new Touareg and then within a year back to a Q7 (SQ7) that was actually 4 years older than the Touareg. My feelings about the Touareg were the same as Matt's. It didnt feel special, it didnt feel as rock solid, it was coarser sounding and the steering wheel mounted touch controls drove me absolutely insane. Particularly the cruise control. Both my Q7s (including the one I sold at 8yo with nearly 100k kms on it) drove and felt nicer than the Touareg.",went q new touareg within year back q sq actually year older touareg feeling touareg matt didnt feel special didnt feel rock solid coarser sounding steering wheel mounted touch control drove absolutely insane particularly cruise control q including one sold yo nearly k km drove felt nicer touareg,1,2026-01-14T11:46:40Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@rajsrivastav6940,watch this channel to end up hating everyone car made in the market.......,watch channel end hating everyone car made market,0,2026-01-13T08:23:30Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@MartinEA40,"Difficult choice there. VW automatically go out. 90k for Touareg , no thank you. Audi Q7 is allready old model ....3 left.  I don't know. They are all 3 nice looking cars  I like the Mercedes ,the Cayenne and the BMW. BMW out for the boot .2 left. Porsche skyrockets their prices last 5 years ,so Mercedes is the winner!",difficult choice vw automatically go k touareg thank audi q allready old model left dont know nice looking car like mercedes cayenne bmw bmw boot left porsche skyrocket price last year mercedes winner,0,2026-01-11T17:21:21Z,Audi,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@markusrx5446,"U tested the Q7 from Audi, but the X5 and GLE from BMW and Mercedes respectively? Why not the X7 and GLS? Those are the Luxury SUVs from BMW and Mercedes",u tested q audi x gle bmw mercedes respectively x gls luxury suv bmw mercedes,0,2026-01-10T09:23:28Z,Audi,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@tomal28,No Volvo? Shit test.,volvo shit test,0,2025-12-31T08:32:38Z,Volvo,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@meepcheep314,"The upholstery on the GLE is absolutely disgraceful. The cheapest ""real"" leather I've ever seen",upholstery gle absolutely disgraceful cheapest real leather ive ever seen,0,2025-12-29T22:12:22Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@ivancornejo113,"Mercedes-Benz, the best or nothing1",mercedesbenz best nothing,0,2025-12-26T16:09:59Z,Mercedes,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@usmanzahoor-jq2rd,Where is rang rover,rang rover,0,2025-12-19T15:52:20Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@paulallen9518,How do people afford a 100grand suv? Am I just poor?,people afford grand suv poor,0,2025-12-17T17:57:08Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@frankl31436,"Buy the BMW.  The B58 I6 engine in this diesel form will run forever. The B58 gas version is also bulletproof.   Based on USA Consumer Reports 2025-2026 rankings, which include reliability, BMW almost tied Subaru for #1. BMW was #1 in the luxury category.  The only one close in reliability, in this group, is the Porsche but the Porsche parts cost more than gold.",buy bmw b engine diesel form run forever b gas version also bulletproof based usa consumer report ranking include reliability bmw almost tied subaru bmw luxury category one close reliability group porsche porsche part cost gold,0,2025-12-17T00:02:02Z,BMW,reliability
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@JobethJoven,"I adore the BMW. Before my husband gave me a Cayenne and I fell in love, it was my ideal vehicle.",adore bmw husband gave cayenne fell love ideal vehicle,1,2025-11-20T08:55:17Z,BMW,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@moritz9077,"20% straight for the government, the biggest winner of every sale",straight government biggest winner every sale,0,2025-11-19T21:23:09Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@Janis.Bruveris,In EU  Treg is from 54k €😊,eu treg k,0,2025-11-17T20:30:03Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@Janis.Bruveris,And where is Lexus rx? 😂,lexus rx,0,2025-11-17T20:21:36Z,Lexus,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@salary_rezaeian,BMW😍🤌🏻,bmw,0,2025-11-17T00:58:24Z,BMW,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@ucpt8234,Q7 c es plutôt mercedes GLS,q c e plutt mercedes gls,0,2025-11-16T22:17:24Z,mercedes,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@CVO_MAN,No Alfa Romeo Stelvio? C'mon...,alfa romeo stelvio cmon,1,2025-11-16T06:17:54Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@IanBrandley,heeey Audi isnt just meeh😭😭😭,heeey audi isnt meeh,0,2025-11-09T13:11:25Z,Audi,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@earlisking,"Carwow, you should incorporate short and long term reliability into your comparisons.",carwow incorporate short long term reliability comparison,0,2025-11-06T23:48:10Z,Other,reliability
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@richardbrown578,"Lol! You can't pretend well enough.  You are definitely interesting to watch, and your personal preference is the Audi. You have always emblemish the Audi negatives while emphasizing on the negatives of the others. You are still making interesting reviews! In the end, nevertheless, I agree with your number 1 choice 💯👍",lol cant pretend well enough definitely interesting watch personal preference audi always emblemish audi negative emphasizing negative others still making interesting review end nevertheless agree number choice,0,2025-11-02T18:16:32Z,Audi,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@otaku-nostalgie,TOUAREG IS MY DREAM CAR 🤤,touareg dream car,0,2025-10-31T04:48:40Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@GTschumacher,He just loves the BMW's,love bmws,1,2025-10-29T22:09:17Z,BMW,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@mrwolfger,"Mercedes's 450d vs BMW's 40d, Which diesel engine is quieter?",mercedess v bmws diesel engine quieter,0,2025-10-29T14:27:40Z,Mercedes,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@nokuthulakumalo9665,Always BMW wins 😅,always bmw win,0,2025-10-27T15:41:47Z,BMW,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@AndreasKatsaras,"Anyone who pays more than 50K on any car must have money to throw down the drain, be mad or incredibly stupid",anyone pay k car must money throw drain mad incredibly stupid,0,2025-10-26T15:52:14Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@SahibdeepBhogal-b1d,I have a gle 450  best car BMW suck,gle best car bmw suck,0,2025-10-26T15:06:58Z,BMW,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@fess749,"You’re a car guy, stop,saying Porsh.",youre car guy stopsaying porsh,0,2025-10-26T04:07:35Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@prostokrasavchik8837,"Get a Tesla with FSD and let it drive for you. The rest of the cars don't have anything to offer, they are the same, slightly different exterior, slightly different interior, period. Who on earth needs soft closing doors??? Is this your requirement for a luxury car? really?",get tesla fsd let drive rest car dont anything offer slightly different exterior slightly different interior period earth need soft closing door requirement luxury car really,0,2025-10-18T03:11:51Z,Tesla,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@Jeebz_010,Where is the Range Rover?,range rover,0,2025-10-11T04:15:31Z,Range Rover,range
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@Cozy-yyy,Where is Range Rover?,range rover,0,2025-10-10T15:00:45Z,Range Rover,range
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@CuteAsianBeauties,i like the old cayenne look,like old cayenne look,1,2025-10-09T19:24:20Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@markmadad1,Best to get the one you like. They all do the same thing and after watching the drag race they all go virtually the same speed. Had an X5 and Q7 now have VW which is a fantastic car!,best get one like thing watching drag race go virtually speed x q vw fantastic car,0,2025-10-04T00:13:28Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@vvaro2926,Why so much hate for the touareg? It feels premium and is the most premium car from VW. And the last one has all u want in,much hate touareg feel premium premium car vw last one u want,1,2025-10-03T20:41:26Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@MrSki-cw1mh,He knows that the Mercedes is better but he is an absolute BMW fan girl and total sell out...,know mercedes better absolute bmw fan girl total sell,1,2025-09-30T18:40:00Z,Mercedes,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@MrRezw5975,bmw all day mofgkas,bmw day mofgkas,0,2025-09-30T06:50:38Z,bmw,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@LegendaryIGReels,yesssssss,yesssssss,0,2025-09-27T08:01:14Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@jfmmp,What the hell is VW doing there????????!!,hell vw,0,2025-09-23T03:48:21Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@Gun_CPF4Life,"Performance wise - the GLE 450 shouldn’t be competing with the 30d BMW, it should only be the GLE 300, which is a 2L. As both will then be the entry level. If it’s the 450, then test it against the x5 50e",performance wise gle shouldnt competing bmw gle l entry level test x e,3,2025-09-22T23:28:17Z,BMW,performance
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@ThongnamHoangquang,Story arcs across multiple videos encourage subscription,story arc across multiple video encourage subscription,0,2025-09-17T00:52:23Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@fürimmerkonservativ,I can clearly see Mercedes nowadays is very chinese,clearly see mercedes nowadays chinese,0,2025-09-16T06:00:12Z,Mercedes,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@SakethChodi,only in 2025 will normal luxury midsize family suv's do the quarter mile faster than the lamborghini gallardo,normal luxury midsize family suv quarter mile faster lamborghini gallardo,0,2025-09-13T21:26:37Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@ElianAden-n1k8c,"Crossovers between niches (gaming + music, news + commentary) reach wider audiences",crossover niche gaming music news commentary reach wider audience,0,2025-09-13T15:18:34Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@HornyMidget420,Am I the only one that thinks the Audi looks by far the best??,one think audi look far best,0,2025-09-08T20:47:06Z,Audi,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@yoyo50658,Matt is a BMW fanboy,matt bmw fanboy,0,2025-09-08T07:44:59Z,BMW,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@alek385,"I would get VW Touareg Diesel 286 hp, immense torque, or BMW X5 50e....",would get vw touareg diesel hp immense torque bmw x e,0,2025-09-07T08:30:16Z,BMW,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@fiercefalcon2345,"prices of these cars are insane even for europe, in india the X5 costs 140k pounds, the gle 140k pounds, Q7 120k, Cayenne is just on another level because its a fully built car costing 190k for the base model with absolutely no options. Crazy isnt it?",price car insane even europe india x cost k pound gle k pound q k cayenne another level fully built car costing k base model absolutely option crazy isnt,0,2025-09-03T11:32:32Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@sinisa79,"maybe focus on important stuff? Reliability, longevity, simplicity, car parts prices, ect ect?
Complaining about something being manual is beyond dumb, we don't need everything to be electric ad powered, its nightmare when breaks, and it will break
Anyway, worst car here is by far Mercedes, friend got one and he was at dealer about 60 times in 3 years, for various mostly electric problems
best is for sure BMW, best 3.0 diesel on the market, as it will last 800 000 km easy when maintained, seen many with this mileage
ofc best option would be Lexus RX, but not even listed here",maybe focus important stuff reliability longevity simplicity car part price ect ect complaining something manual beyond dumb dont need everything electric ad powered nightmare break break anyway worst car far mercedes friend got one dealer time year various mostly electric problem best sure bmw best diesel market last km easy maintained seen many mileage ofc best option would lexus rx even listed,2,2025-08-31T07:19:35Z,Mercedes,reliability
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@jackbestyt,Sooooo where’s the Lexus ??,sooooo wheres lexus,5,2025-08-22T12:49:17Z,Lexus,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@thaithao-qw4rs,Very uplifting.,uplifting,0,2025-08-15T05:43:20Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@aryanmakineni2016,Q7,q,1,2025-08-10T12:55:34Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@patrick.p2781,The BMW channel ?,bmw channel,0,2025-08-08T16:50:09Z,BMW,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@yl003760,X5 100%,x,0,2025-08-07T03:14:45Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@smithwesson870,Porsche❤️,porsche,0,2025-08-06T10:19:46Z,Porsche,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@your_royal_highness,"I am getting a new ‘26 X5 I just ordered. A replacement for a wonderful brand new Q8 Prestige that got broadsided and I know the car will never be the same, plus it has been in the shop for 3 months still getting fixed.  If money were no object the Porsche wins hands down.  I think the looks of the Q8 are better than the X5 or X6.  However, the overall capabilities of the X5 are probably better.  I really like Audi’s though and recognize that I do not drive outside the car so the bland looks of the SQ5 I had before did not matter one whit.  It is a better overall car than the X3 50.",getting new x ordered replacement wonderful brand new q prestige got broadsided know car never plus shop month still getting fixed money object porsche win hand think look q better x x however overall capability x probably better really like audis though recognize drive outside car bland look sq matter one whit better overall car x,0,2025-08-03T13:54:20Z,Porsche,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@YoutTypicalCarGuy,porsche obviously!!!,porsche obviously,0,2025-08-02T22:21:47Z,porsche,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@microhard4997,Wish porsche had a 7 seater option especially in petrol or diesel not bloody electric shit,wish porsche seater option especially petrol diesel bloody electric shit,0,2025-08-01T04:00:38Z,porsche,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@microhard4997,So sq7 is the best one ?,sq best one,0,2025-08-01T04:00:01Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@saljogja,Porsche👍,porsche,0,2025-07-31T03:07:31Z,Porsche,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@mohammedriyad5481,Btw where's the range rover sport,btw wheres range rover sport,1,2025-07-29T21:14:18Z,range rover,range
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@budaibence720,Where is opel?,opel,0,2025-07-29T17:55:57Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@kutieto,"""Have they made it from scrotums?"" 😂😂",made scrotum,0,2025-07-29T10:57:56Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@Listenwell-wq8pn,Which one is the fastest ?,one fastest,0,2025-07-28T23:35:15Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@formatagfys1903,3 of them r the same thing different skin,r thing different skin,0,2025-07-27T23:16:29Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@djangounbound2214,I would take the merc,would take merc,0,2025-07-27T22:51:43Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@abhijeetkumarsingh3949,"11:42 how do you don’t look good either from the outside they have good friend, but ugliest rear design. 😢",dont look good either outside good friend ugliest rear design,0,2025-07-27T09:20:42Z,Other,design
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@abhijeetkumarsingh3949,"Why are we buying so big SUVs, if they don’t have a good rear seats comfort?",buying big suv dont good rear seat comfort,1,2025-07-27T09:18:17Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@abhijeetkumarsingh3949,10:00 I think Audi has the best thighs support too,think audi best thigh support,0,2025-07-27T09:17:01Z,Audi,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@abhijeetkumarsingh3949,"6:25 yes, course, Porsche do look the ugliest of the lot",yes course porsche look ugliest lot,0,2025-07-27T09:12:44Z,Porsche,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@ilikeplen.350,personally i prefer audi,personally prefer audi,0,2025-07-26T10:21:48Z,audi,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@yarielsbusiness3134,There’s actually three Volkswagens a BMW and a Mercedes…..,there actually three volkswagens bmw mercedes,1,2025-07-24T11:26:04Z,BMW,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@SMKTopaz,M50d would of smoked every car here,md would smoked every car,0,2025-07-19T13:54:43Z,Other,Other
PghQPGacrlI,Best SUVs tested: BMW v Porsche v Mercedes v Audi v VW,@rohitshukla5498,Why didn't you use x7 ?,didnt use x,0,2025-07-16T21:12:04Z,Other,Other
